session_id,target
1,0.00011895776200979434
2,6.702413428073544e-06
3,0.0003078199598484173
4,2.9838147780002996e-06
5,0.0006268830567159263
6,4.4779345416290154e-05
7,0.0038305918653481785
8,0.0020864590487204146
9,2.737602641382177e-05
10,0.0016170988771298954
11,0.0006317962611656723
12,2.3098415869858296e-05
13,6.658435690421542e-05
14,0.015403042554681787
15,0.0019526908561520301
16,0.0001058450500359089
17,0.002647848436876304
18,1.3267560738757726e-05
19,0.009923666453720484
20,8.439503979994224e-06
21,0.04914264444679897
22,4.133612553079755e-06
23,0.0007258100144744676
24,4.068913518666775e-05
25,0.019544865098710038
26,9.039046064626589e-05
27,5.495455385332545e-05
28,1.6259134103109698e-05
29,0.017985014810957486
30,0.0019402244855917967
31,0.02192620692299267
32,0.017253584010193803
33,6.439703048750521e-05
34,0.00019844328378002416
35,0.016282868886892905
36,0.0023980497597608386
37,2.032142973357116e-06
38,6.7055343402926855e-06
39,0.0019402244855917967
40,1.2405344176300748e-05
41,0.0027550892703115653
42,7.079428721976983e-05
43,0.0005228204516948443
44,0.00020825703369730785
45,0.06622901435880525
46,0.0008385893925851631
47,0.0001989991240518225
48,9.138379903350148e-05
49,0.0006725965165801453
50,1.4751216142348035e-05
51,4.725953901687511e-06
52,0.00045997486917406344
53,0.04372925511993919
54,0.0014558548837596353
55,0.0014075740338311625
56,9.323246085886383e-05
57,1.3013114743230073e-05
58,3.426069862426576e-05
59,2.4442768843278384e-05
60,3.535189677996475e-06
61,2.4587144917795053e-05
62,0.0003837080168927765
63,1.852534238983134e-05
64,0.0018740712856607398
65,2.0931279823371546e-05
66,1.2681382454532676e-05
67,0.00018159879209642525
68,0.0005918713328804194
69,0.1529086508246351
70,3.9518494300863346e-05
71,0.0016656252768178917
72,0.0011917175446052746
73,0.00043810178834233844
74,0.00032705609274822993
75,0.0006112490118137673
76,0.0015656690980634213
77,0.002249029208518738
78,0.0032964638345133203
79,0.0006052862114180334
80,1.4947024665074234e-05
81,3.368435158676083e-05
82,2.274628304229893e-05
83,9.805150639177476e-06
84,0.47743617398775984
85,0.0007765611654646346
86,1.1736013826148706e-05
87,0.004552696555585584
88,0.002282937339093183
89,0.002537744406137045
90,0.19524700187438318
91,2.9364977095472293e-05
92,9.416083784155741e-06
93,0.04065147054340819
94,5.743880455902286e-05
95,0.00045951418926548626
96,7.616688677129669e-06
97,0.002125834290388503
98,2.4157440924055503e-05
99,3.1570044803984115e-05
100,0.0014451139778316581
101,7.690983178878469e-05
102,0.0006819080997509754
103,0.00013542289846475887
104,0.00039551604606214515
105,0.0007451948811439435
106,3.36823406702662e-05
107,4.106432007701685e-05
108,0.0012525791160563052
109,2.0051686113942267e-05
110,4.1617211896249446e-05
111,0.001960733943300724
112,7.3025531070038595e-06
113,0.0003264709778836662
114,8.904871157158424e-06
115,2.83286090196523e-05
116,1.1908234514724202e-05
117,0.00017986585765605195
118,0.005636642894502664
119,2.5197298986426067e-05
